ZipCode,Latitude,Longitude,City,State,Population
50214,41.45,-93.03,Otley,IA,818
50216,41.69,-94.36,Panora,IA,2722
50217,42.16,-94.25,Paton,IA,547
50218,41.35,-93.88,Patterson,IA,176
50219,41.4,-92.91,Pella,IA,14390
50220,41.84,-94.09,Perry,IA,9045
50222,41.2,-93.95,Peru,IA,490
50223,42.15,-94.01,Pilot Mound,IA,331
50225,41.38,-93.26,Pleasantville,IA,3026
50226,41.77,-93.71,Polk City,IA,6879
50227,42.6,-93.43,Popejoy,IA,75
50228,41.59,-93.23,Prairie City,IA,2509
50229,41.38,-93.73,Prole,IA,1029
50230,42.31,-93.43,Radcliffe,IA,1099
50231,42.24,-93.6,Randall,IA,157
50232,41.57,-93.02,Reasnor,IA,527
50233,41.59,-94.19,Redfield,IA,1291
50234,41.92,-93.18,Rhodes,IA,556
50235,41.93,-94.2,Rippey,IA,408
50236,42.16,-93.5,Roland,IA,1634
50237,41.51,-93.35,Runnells,IA,3153
50238,40.98,-93.2,Russell,IA,1071
50239,42.12,-93.19,Saint Anthony,IA,191
50240,41.28,-93.8,Saint Charles,IA,2399
50241,41.31,-93.73,Saint Marys,IA,108
50242,41.57,-92.7,Searsboro,IA,411
50243,41.86,-93.69,Sheldahl,IA,297
50244,41.88,-93.68,Slater,IA,1825
50246,42.28,-93.79,Stanhope,IA,638
50247,42.01,-93.16,State Center,IA,2365
50248,42.18,-93.59,Story City,IA,4439
50249,42.27,-93.92,Stratford,IA,1235
50250,41.5,-94.31,Stuart,IA,2415
50251,41.57,-92.84,Sully,IA,1339
50252,41.47,-93.3,Swan,IA,324
50254,40.99,-94.07,Thayer,IA,254
50255,41.46,-92.33,Thornburg,IA,45
50256,41.28,-92.87,Tracy,IA,488
50257,41.21,-93.84,Truro,IA,1039
50258,42.24,-93.06,Union,IA,768
50259,42.3,-93.09,Gifford,IA,
50261,41.53,-93.95,Van Meter,IA,3019
50262,40.87,-93.79,Van Wert,IA,360
50263,41.6,-93.86,Waukee,IA,24817
50264,40.89,-93.73,Weldon,IA,510
50265,41.57,-93.75,West Des Moines,IA,32187
50266,41.57,-93.8,West Des Moines,IA,36486
50268,41.4,-92.35,What Cheer,IA,917
50269,42.26,-93.01,Whitten,IA,100
50271,42.49,-93.54,Williams,IA,549
50272,41.09,-93.26,Williamson,IA,118
50273,41.33,-94.01,Winterset,IA,8570
50274,41.4,-94.88,Wiota,IA,367
50275,41.01,-93.59,Woodburn,IA,476
50276,41.85,-93.92,Woodward,IA,2454
50277,41.77,-94.35,Yale,IA,505
50278,42.15,-93.29,Zearing,IA,780
50301,41.57,-93.61,Des Moines,IA,
50302,41.57,-93.61,Des Moines,IA,
50303,41.57,-93.61,Des Moines,IA,
50304,41.57,-93.61,Des Moines,IA,
50305,41.57,-93.61,Des Moines,IA,
50306,41.57,-93.61,Des Moines,IA,
50307,41.57,-93.61,Des Moines,IA,
50308,41.57,-93.61,Des Moines,IA,
50309,41.58,-93.62,Des Moines,IA,9532
50310,41.63,-93.67,Des Moines,IA,30754
50311,41.6,-93.67,Des Moines,IA,14782
50312,41.58,-93.68,Des Moines,IA,15485
50313,41.65,-93.62,Des Moines,IA,17723
50314,41.6,-93.63,Des Moines,IA,11764
50315,41.57,-93.61,Des Moines,IA,36693
50316,41.61,-93.6,Des Moines,IA,16785
50317,41.62,-93.55,Des Moines,IA,37221
50318,41.57,-93.61,Des Moines,IA,
50319,41.59,-93.6,Des Moines,IA,0
50320,41.53,-93.57,Des Moines,IA,23369
50321,41.53,-93.66,Des Moines,IA,7783
50322,41.63,-93.74,Urbandale,IA,31652
50323,41.63,-93.79,Urbandale,IA,16616
50324,41.6,-93.71,Windsor Heights,IA,5252
50325,41.61,-93.8,Clive,IA,18619
50327,41.58,-93.49,Pleasant Hill,IA,11807
50328,41.57,-93.61,Des Moines,IA,
50329,41.57,-93.61,Des Moines,IA,
50330,41.57,-93.61,Des Moines,IA,
50331,41.57,-93.61,Des Moines,IA,
50332,41.57,-93.61,Des Moines,IA,
50333,41.57,-93.61,Des Moines,IA,
50334,41.57,-93.61,Des Moines,IA,
50335,41.57,-93.61,Des Moines,IA,
50336,41.57,-93.61,Des Moines,IA,
50339,41.57,-93.61,Des Moines,IA,
50340,41.57,-93.61,Des Moines,IA,
50347,41.6,-93.6,Des Moines,IA,
50359,41.57,-93.61,Des Moines,IA,
50360,41.57,-93.61,Des Moines,IA,
50361,41.57,-93.61,Des Moines,IA,
50362,41.57,-93.61,Des Moines,IA,
50363,41.57,-93.61,Des Moines,IA,
50364,41.57,-93.61,Des Moines,IA,
50367,41.57,-93.61,Des Moines,IA,
50368,41.57,-93.61,Des Moines,IA,
50369,41.57,-93.61,Des Moines,IA,
50380,41.57,-93.61,Des Moines,IA,
50381,41.57,-93.61,Des Moines,IA,
50391,41.57,-93.61,Des Moines,IA,
50392,41.57,-93.61,Des Moines,IA,
50393,41.57,-93.61,Des Moines,IA,
50394,41.57,-93.61,Des Moines,IA,
50395,41.57,-93.61,Des Moines,IA,
50396,41.57,-93.61,Des Moines,IA,
50397,41.6,-93.6,Des Moines,IA,
50398,41.57,-93.75,Urbandale,IA,
50401,43.15,-93.19,Mason City,IA,28981
50402,43.15,-93.19,Mason City,IA,
50420,42.8,-93.47,Alexander,IA,392
50421,42.84,-93.6,Belmond,IA,3043
50423,43.09,-93.8,Britt,IA,2806
50424,43.38,-93.94,Buffalo Center,IA,1424
50426,43.42,-93.02,Carpenter,IA,87
50427,42.84,-93.22,Chapin,IA,36
50428,43.13,-93.37,Clear Lake,IA,9290
50430,42.98,-93.95,Corwith,IA,425
50431,42.74,-93.37,Coulter,IA,208
50432,43.22,-93.79,Crystal Lake,IA,259
50433,42.92,-93.03,Dougherty,IA,238
50434,43.26,-93.42,Fertile,IA,435
50435,43.12,-92.73,Floyd,IA,732
50436,43.25,-93.63,Forest City,IA,5816
50438,43.09,-93.6,Garner,IA,4033
50439,42.92,-93.61,Goodell,IA,263
50440,43.33,-93.06,Grafton,IA,373
50441,42.74,-93.2,Hampton,IA,5529
50444,43.28,-93.37,Hanlontown,IA,353
50446,43.36,-93.45,Joice,IA,526
50447,42.93,-93.79,Kanawha,IA,1047
50448,43.35,-93.21,Kensett,IA,713
50449,43.0,-93.6,Klemme,IA,666
50450,43.41,-93.53,Lake Mills,IA,2827
50451,43.37,-94.09,Lakota,IA,492
50452,42.76,-93.36,Latimer,IA,741
50453,43.36,-93.65,Leland,IA,543
50454,43.38,-92.73,Little Cedar,IA,134
50455,43.46,-92.61,Mc Intire,IA,366
50456,43.28,-93.2,Manly,IA,1695
50457,42.91,-93.47,Meservey,IA,361
50458,43.14,-93.0,Nora Springs,IA,2034
50459,43.44,-93.21,Northwood,IA,3087
50460,43.22,-92.77,Orchard,IA,348
50461,43.28,-92.81,Osage,IA,5605
50464,43.24,-93.12,Plymouth,IA,651
50465,43.48,-93.92,Rake,IA,201
50466,43.36,-92.55,Riceville,IA,1845
50467,43.21,-93.09,Rock Falls,IA,107
50468,43.05,-92.94,Rockford,IA,1497
50469,42.97,-93.18,Rockwell,IA,1629
50470,42.74,-93.54,Rowan,IA,205
50471,43.12,-92.9,Rudd,IA,621
50472,43.37,-92.91,Saint Ansgar,IA,2402
50473,43.47,-93.69,Scarville,IA,273
50475,42.89,-93.21,Sheffield,IA,1621
50476,43.43,-92.78,Stacyville,IA,745
50477,42.97,-93.31,Swaledale,IA,257
50478,43.36,-93.77,Thompson,IA,761
50479,42.94,-93.38,Thornton,IA,667
50480,43.23,-94.04,Titonka,IA,879
50481,43.44,-92.91,Toeterville,IA,
50482,43.12,-93.45,Ventura,IA,768
50483,43.08,-93.99,Wesley,IA,719
50484,43.23,-93.91,Woden,IA,384
50501,42.5,-94.17,Fort Dodge,IA,28492
50510,42.78,-94.94,Albert City,IA,1069
50511,43.07,-94.23,Algona,IA,7061
50514,43.39,-94.47,Armstrong,IA,1337
50515,43.04,-94.83,Ayrshire,IA,253
50516,42.61,-94.14,Badger,IA,690
50517,43.29,-94.21,Bancroft,IA,956
50518,42.5,-94.36,Barnum,IA,342
50519,42.86,-94.28,Bode,IA,614
50520,42.8,-94.41,Bradgate,IA,156
50521,42.35,-94.1,Burnside,IA,103
50522,43.19,-94.22,Burt,IA,715
50523,42.36,-94.29,Callender,IA,622
50524,42.58,-94.34,Clare,IA,524
50525,42.73,-93.73,Clarion,IA,3494
50526,42.73,-93.73,Clarion,IA,
50527,42.97,-94.73,Curlew,IA,180
50528,43.09,-94.55,Cylinder,IA,348
50529,42.72,-94.2,Dakota City,IA,759
50530,42.26,-94.07,Dayton,IA,1164
50531,43.46,-94.61,Dolliver,IA,224
50532,42.46,-93.99,Duncombe,IA,952
50533,42.66,-93.9,Eagle Grove,IA,4041
50535,42.46,-95.15,Early,IA,866
50536,43.11,-94.68,Emmetsburg,IA,4351
50538,42.27,-94.4,Farnhamville,IA,565
50539,43.21,-94.42,Fenton,IA,501
50540,42.58,-94.84,Fonda,IA,1053
50541,42.72,-94.43,Gilmore City,IA,839
50542,42.73,-93.92,Goldfield,IA,899
50543,42.27,-94.28,Gowrie,IA,1359
50544,42.26,-94.17,Harcourt,IA,478
50545,42.81,-94.05,Hardy,IA,221
50546,42.83,-94.7,Havelock,IA,284
50548,42.72,-94.22,Humboldt,IA,5921
50551,42.47,-94.71,Jolley,IA,115
50552,42.46,-94.46,Knierim,IA,53
50554,42.84,-94.84,Laurens,IA,1649
50556,43.46,-94.2,Ledyard,IA,248
50557,42.35,-94.05,Lehigh,IA,675
50558,42.86,-94.18,Livermore,IA,624
50559,43.22,-94.32,Lone Rock,IA,283
50560,42.9,-94.08,Lu Verne,IA,531
50561,42.42,-94.86,Lytton,IA,523
50562,42.93,-94.68,Mallard,IA,474
50563,42.52,-94.53,Manson,IA,2471
50565,42.86,-94.98,Marathon,IA,410
50566,42.44,-94.29,Moorland,IA,431
50567,42.51,-95.08,Nemaha,IA,213
50568,42.61,-95.0,Newell,IA,1331
50569,42.42,-94.14,Otho,IA,727
50570,42.89,-94.37,Ottosen,IA,236
50571,42.62,-94.59,Palmer,IA,310
50573,42.88,-94.62,Plover,IA,42
50574,42.73,-94.66,Pocahontas,IA,2264
50575,42.55,-94.67,Pomeroy,IA,810
50576,42.82,-95.16,Rembrandt,IA,402
50577,42.82,-93.98,Renwick,IA,394
50578,43.29,-94.5,Ringsted,IA,523
50579,42.39,-94.63,Rockwell City,IA,2895
50581,42.81,-94.53,Rolfe,IA,833
50582,42.76,-94.29,Rutland,IA,190
50583,42.42,-94.99,Sac City,IA,2642
50585,42.89,-95.14,Sioux Rapids,IA,1118
50586,42.37,-94.43,Somers,IA,273
50588,42.64,-95.19,Storm Lake,IA,13331
50590,43.38,-94.31,Swea City,IA,860
50591,42.68,-94.05,Thor,IA,311
50592,42.73,-95.18,Truesdale,IA,69
50593,42.66,-94.9,Varina,IA,67
50594,42.59,-94.01,Vincent,IA,259
50595,42.46,-93.81,Webster City,IA,8887
50597,42.96,-94.44,West Bend,IA,1275
50598,43.06,-94.42,Whittemore,IA,940
50599,42.56,-93.84,Woolstock,IA,346
50601,42.55,-93.05,Ackley,IA,2451
50602,42.75,-92.79,Allison,IA,1538
50603,43.19,-92.41,Alta Vista,IA,553
50604,42.58,-92.88,Aplington,IA,1701
50605,42.83,-93.0,Aredale,IA,133
50606,42.74,-91.67,Arlington,IA,777
50607,42.61,-91.72,Aurora,IA,477
50608,42.59,-92.96,Austinville,IA,38
50609,42.22,-92.82,Beaman,IA,384
50611,42.77,-92.9,Bristow,IA,340
50612,42.28,-92.39,Buckingham,IA,340
50613,42.52,-92.45,Cedar Falls,IA,43667
50614,42.52,-92.45,Cedar Falls,IA,
50616,43.06,-92.67,Charles City,IA,10009
50619,42.78,-92.66,Clarksville,IA,2152
50620,43.16,-92.59,Colwell,IA,54
50621,42.22,-92.87,Conrad,IA,1450
50622,42.67,-92.33,Denver,IA,3452
50623,42.53,-92.21,Dewar,IA,146
50624,42.46,-92.63,Dike,IA,1835
50625,42.75,-92.97,Dumont,IA,964
50626,42.56,-92.15,Dunkerton,IA,1652
50627,42.36,-93.1,Eldora,IA,3367
50628,43.24,-92.44,Elma,IA,1296
50629,42.63,-92.05,Fairbank,IA,2288
50630,42.96,-92.19,Fredericksburg,IA,1680
50631,42.89,-92.31,Frederika,IA,178
50632,42.09,-92.67,Garwin,IA,1032
50633,42.67,-93.13,Geneva,IA,326
50634,42.42,-92.21,Gilbertville,IA,795
50635,42.18,-92.71,Gladbrook,IA,1375
50636,42.89,-92.8,Greene,IA,1783
50638,42.36,-92.77,Grundy Center,IA,3411
50641,42.61,-91.9,Hazleton,IA,1906
50642,42.39,-92.79,Holland,IA,544
50643,42.36,-92.46,Hudson,IA,2819
50644,42.46,-91.89,Independence,IA,8795
50645,43.03,-92.45,Ionia,IA,1124
50647,42.64,-92.46,Janesville,IA,1989
50648,42.47,-92.06,Jesup,IA,3992
50649,42.66,-92.91,Kesley,IA,45
50650,42.59,-91.64,Lamont,IA,681
50651,42.31,-92.19,La Porte City,IA,3579
50652,42.26,-92.69,Lincoln,IA,121
50653,42.96,-92.86,Marble Rock,IA,605
50654,42.47,-91.59,Masonville,IA,468
50655,42.77,-91.87,Maynard,IA,743
50657,42.34,-92.67,Morrison,IA,94
50658,42.95,-92.53,Nashua,IA,2394
50659,43.05,-92.31,New Hampton,IA,5402
50660,42.58,-92.63,New Hartford,IA,1294
50661,43.11,-92.41,North Washington,IA,
50662,42.67,-91.91,Oelwein,IA,6693
50664,42.71,-92.07,Oran,IA,97
50665,42.57,-92.78,Parkersburg,IA,2893
50666,42.84,-92.53,Plainfield,IA,893
50667,42.46,-92.22,Raymond,IA,759
50668,42.7,-92.22,Readlyn,IA,1234
50669,42.32,-92.59,Reinbeck,IA,2335
50670,42.71,-92.58,Shell Rock,IA,1959
50671,42.64,-91.81,Stanley,IA,206
50672,42.4,-93.06,Steamboat Rock,IA,532
50673,42.53,-92.71,Stout,IA,185
50674,42.84,-92.09,Sumner,IA,3480
50675,42.19,-92.46,Traer,IA,2372
50676,42.8,-92.25,Tripoli,IA,1815
50677,42.72,-92.46,Waverly,IA,12789
50680,42.43,-92.92,Wellsburg,IA,1128
50681,42.76,-91.99,Westgate,IA,432
50682,42.47,-91.73,Winthrop,IA,1558
50701,42.49,-92.35,Waterloo,IA,29806
50702,42.46,-92.31,Waterloo,IA,20447
50703,42.55,-92.29,Waterloo,IA,18913
50704,42.49,-92.35,Waterloo,IA,
50706,42.4,-92.26,Waterloo,IA,
50707,42.46,-92.27,Evansdale,IA,7708
50801,41.05,-94.36,Creston,IA,9245
50830,41.02,-94.19,Afton,IA,1667
50831,40.95,-94.22,Arispe,IA,38
50833,40.67,-94.72,Bedford,IA,2338
50835,40.7,-94.35,Benton,IA,82
50836,40.61,-94.47,Blockton,IA,322
50837,41.24,-94.66,Bridgewater,IA,304
50839,41.05,-94.82,Carbon,IA,36
50840,40.8,-94.47,Clearfield,IA,437
50841,40.99,-94.73,Corning,IA,2652
50842,41.04,-94.46,Cromwell,IA,105
50843,41.27,-94.86,Cumberland,IA,537
50845,40.81,-94.34,Diagonal,IA,787
50846,41.29,-94.56,Fontanelle,IA,1084
50847,41.14,-94.98,Grant,IA,83
50848,40.76,-94.74,Gravity,IA,342
50849,41.3,-94.45,Greenfield,IA,2784
50851,40.88,-94.55,Lenox,IA,1958
50853,41.25,-94.76,Massena,IA,688
50854,40.71,-94.23,Mount Ayr,IA,2223
50857,40.93,-94.89,Nodaway,IA,180
50858,41.2,-94.41,Orient,IA,738
50859,41.02,-94.61,Prescott,IA,491
50860,40.6,-94.38,Redding,IA,267
50861,40.9,-94.26,Shannon City,IA,238
50862,40.8,-94.64,Sharpsburg,IA,132
50863,40.85,-94.19,Tingley,IA,207
50864,40.93,-94.97,Villisca,IA,1872
50936,41.57,-93.61,Des Moines,IA,
50940,41.57,-93.61,Des Moines,IA,
50947,41.57,-93.61,Des Moines,IA,
50950,41.57,-93.61,Boone,IA,
50980,41.57,-93.61,Des Moines,IA,
50981,41.57,-93.61,Des Moines,IA,
50982,41.58,-93.63,Des Moines,IA,
50983,41.57,-93.66,Des Moines,IA,
51001,42.82,-96.55,Akron,IA,2615
51002,42.67,-95.3,Alta,IA,2909
51003,42.98,-96.0,Alton,IA,1719
51004,42.38,-95.86,Anthon,IA,956
51005,42.71,-95.43,Aurelia,IA,1474
51006,42.31,-95.59,Battle Creek,IA,1038
51007,42.4,-96.21,Bronson,IA,678
51008,42.81,-96.27,Brunsville,IA,129
51009,42.94,-95.55,Calumet,IA,146
51010,42.07,-95.9,Castana,IA,421
51011,42.91,-96.51,Chatsworth,IA,75
51012,42.75,-95.55,Cherokee,IA,6592
51014,42.81,-95.71,Cleghorn,IA,546
51015,42.34,-96.08,Climbing Hill,IA,97
51016,42.47,-95.78,Correctionville,IA,1361
51018,42.46,-95.67,Cushing,IA,385
51019,42.23,-95.72,Danbury,IA,715
51020,42.5,-95.41,Galva,IA,637
51022,42.98,-95.87,Granville,IA,751
51023,43.0,-96.48,Hawarden,IA,3392
51024,42.62,-96.29,Hinton,IA,1981
51025,42.48,-95.54,Holstein,IA,2009
51026,42.23,-96.09,Hornick,IA,741
51027,42.97,-96.32,Ireton,IA,1302
51028,42.58,-95.96,Kingsley,IA,2058
51029,42.86,-95.54,Larrabee,IA,252
51030,42.47,-96.18,Lawton,IA,1780
51031,42.78,-96.16,Le Mars,IA,12960
51033,42.89,-95.24,Linn Grove,IA,428
51034,42.16,-95.79,Mapleton,IA,1698
51035,42.82,-95.8,Marcus,IA,1535
51036,42.96,-96.18,Maurice,IA,676
51037,42.79,-95.63,Meriden,IA,349
51038,42.72,-96.24,Merrill,IA,1562
51039,42.48,-96.06,Moville,IA,2576
51040,42.02,-96.08,Onawa,IA,3537
51041,43.0,-96.05,Orange City,IA,7195
51044,42.28,-95.89,Oto,IA,209
51045,42.82,-96.06,Oyens,IA,79
51046,42.97,-95.68,Paullina,IA,1497
51047,42.91,-95.34,Peterson,IA,588
51048,42.54,-95.86,Pierson,IA,571
51049,42.62,-95.64,Quimby,IA,425
51050,42.81,-95.97,Remsen,IA,2625
51051,42.21,-95.96,Rodney,IA,59
51052,42.3,-96.28,Salix,IA,956
51053,42.49,-95.29,Schaller,IA,1069
51054,42.4,-96.35,Sergeant Bluff,IA,5737
51055,42.23,-96.22,Sloan,IA,1381
51056,42.22,-95.93,Smithland,IA,404
51058,42.97,-95.49,Sutherland,IA,972
51060,42.04,-95.7,Ute,IA,546
51061,42.57,-95.71,Washta,IA,419
51062,42.75,-96.6,Westfield,IA,469
51063,42.12,-96.15,Whiting,IA,1032
51101,42.5,-96.39,Sioux City,IA,1146
51102,42.5,-96.39,Sioux City,IA,
51103,42.52,-96.44,Sioux City,IA,16827
51104,42.54,-96.4,Sioux City,IA,23080
51105,42.51,-96.35,Sioux City,IA,10565
51106,42.46,-96.32,Sioux City,IA,28655
51108,42.57,-96.35,Sioux City,IA,5967
51109,42.58,-96.47,Sioux City,IA,3109
51111,42.42,-96.39,Sioux City,IA,97
51201,43.17,-95.84,Sheldon,IA,6408
51230,43.34,-96.3,Alvord,IA,451
51231,43.11,-95.74,Archer,IA,232
51232,43.3,-95.79,Ashton,IA,781
51234,43.19,-96.0,Boyden,IA,1167
51235,43.27,-96.23,Doon,IA,1122
51237,43.34,-96.0,George,IA,1654
51238,43.07,-95.9,Hospers,IA,1251
51239,43.19,-96.13,Hull,IA,3343
51240,43.28,-96.44,Inwood,IA,1816
51241,43.45,-96.43,Larchwood,IA,1916
51242,43.44,-96.33,Lester,IA,344
51243,43.44,-95.88,Little Rock,IA,742
51244,43.24,-95.93,Matlock,IA,74
51245,43.08,-95.62,Primghar,IA,1306
51246,43.42,-96.16,Rock Rapids,IA,3834
51247,43.2,-96.29,Rock Valley,IA,5432
51248,43.18,-95.65,Sanborn,IA,1828
51249,43.4,-95.74,Sibley,IA,3558
51250,43.07,-96.17,Sioux Center,IA,9427
51301,43.14,-95.15,Spencer,IA,12606
51331,43.36,-95.13,Arnolds Park,IA,1102
51333,43.13,-95.02,Dickens,IA,440
51334,43.39,-94.83,Estherville,IA,7105
51338,43.16,-95.32,Everly,IA,950
51340,43.24,-95.16,Fostoria,IA,90
51341,43.02,-95.04,Gillett Grove,IA,34
51342,43.23,-94.75,Graettinger,IA,1227
51343,43.01,-95.14,Greenville,IA,263
51344,43.39,-94.7,Gruver,IA,
51345,43.44,-95.43,Harris,IA,414
51346,43.17,-95.47,Hartley,IA,2343
51347,43.44,-95.32,Lake Park,IA,1489
51350,43.28,-95.6,Melvin,IA,384
51351,43.32,-95.15,Milford,IA,4844
51354,43.41,-95.53,Ocheyedan,IA,974
51355,43.39,-95.13,Okoboji,IA,847
51357,43.06,-95.28,Royal,IA,611
51358,43.12,-94.89,Ruthven,IA,1274
51360,43.42,-95.11,Spirit Lake,IA,8553
51363,43.43,-94.94,Superior,IA,132
51364,43.3,-94.96,Terril,IA,616
51365,43.32,-94.79,Wallingford,IA,327
51366,42.94,-95.01,Webb,IA,377
51401,42.06,-94.86,Carroll,IA,12248
51430,42.08,-95.04,Arcadia,IA,788
51431,42.33,-95.34,Arthur,IA,404
51432,41.91,-95.14,Aspinwall,IA,35
51433,42.24,-94.87,Auburn,IA,643
51436,42.18,-94.97,Breda,IA,929
51439,42.06,-95.58,Charter Oak,IA,881
51440,41.9,-94.82,Dedham,IA,357
51441,42.09,-95.31,Deloit,IA,344
51442,42.01,-95.34,Denison,IA,9763
51443,42.05,-94.72,Glidden,IA,1751
51444,42.01,-94.97,Halbur,IA,284
51445,42.34,-95.47,Ida Grove,IA,2717
51446,41.79,-95.2,Irwin,IA,520
51447,41.72,-95.26,Kirkman,IA,198
51448,42.19,-95.32,Kiron,IA,545
51449,42.26,-94.73,Lake City,IA,2098
51450,42.3,-95.04,Lake View,IA,1475
51451,42.19,-94.7,Lanesboro,IA,112
51452,42.12,-94.78,Lidderdale,IA,166
51453,42.26,-94.55,Lohrville,IA,631
51454,41.88,-95.23,Manilla,IA,1291
51455,41.9,-95.06,Manning,IA,2185
51458,42.31,-95.25,Odebolt,IA,1451
51459,42.04,-94.64,Ralston,IA,75
51460,42.13,-95.57,Ricketts,IA,110
51461,42.16,-95.43,Schleswig,IA,1095
51462,42.02,-94.54,Scranton,IA,1033
51463,41.91,-94.94,Templeton,IA,515
51465,42.05,-95.2,Vail,IA,696
51466,42.26,-95.09,Wall Lake,IA,1071
51467,42.07,-95.1,Westside,IA,567
51501,41.24,-95.85,Council Bluffs,IA,34906
51502,41.24,-95.85,Council Bluffs,IA,
51503,41.22,-95.78,Council Bluffs,IA,37330
51510,41.29,-95.92,Carter Lake,IA,3791
51520,41.97,-95.46,Arion,IA,185
51521,41.48,-95.33,Avoca,IA,2202
51523,41.92,-96.08,Blencoe,IA,358
51525,41.23,-95.41,Carson,IA,1151
51526,41.36,-95.85,Crescent,IA,1629
51527,41.82,-95.33,Defiance,IA,475
51528,41.92,-95.49,Dow City,IA,829
51529,41.85,-95.59,Dunlap,IA,1665
51530,41.77,-95.41,Earling,IA,728
51531,41.59,-95.06,Elk Horn,IA,806
51532,41.14,-95.16,Elliott,IA,604
51533,41.01,-95.4,Emerson,IA,816
51534,41.04,-95.74,Glenwood,IA,9342
51535,41.23,-95.13,Griswold,IA,1764
51536,41.39,-95.36,Hancock,IA,458
51537,41.65,-95.32,Harlan,IA,6509
51540,41.02,-95.49,Hastings,IA,469
51541,41.13,-95.43,Henderson,IA,360
51542,41.43,-95.85,Honey Creek,IA,1018
51543,41.66,-95.08,Kimballton,IA,381
51544,41.3,-95.08,Lewis,IA,648
51545,41.8,-96.02,Little Sioux,IA,345
51546,41.64,-95.79,Logan,IA,2815
51548,41.32,-95.68,Mc Clelland,IA,486
51549,41.19,-95.42,Macedonia,IA,498
51550,41.69,-95.87,Magnolia,IA,190
51551,41.0,-95.58,Malvern,IA,1783
51552,41.44,-95.11,Marne,IA,265
51553,41.46,-95.54,Minden,IA,992
51554,41.15,-95.68,Mineola,IA,172
51555,41.55,-95.89,Missouri Valley,IA,5099
51556,41.61,-96.01,Modale,IA,428
51557,41.7,-96.02,Mondamin,IA,779
51558,41.92,-95.85,Moorhead,IA,518
51559,41.45,-95.61,Neola,IA,1911
51560,41.3,-95.39,Oakland,IA,1998
51561,41.01,-95.79,Pacific Junction,IA,907
51562,41.72,-95.47,Panama,IA,463
51563,41.57,-95.57,Persia,IA,681
51564,41.83,-95.92,Pisgah,IA,501
51565,41.65,-95.51,Portsmouth,IA,464
51566,41.01,-95.22,Red Oak,IA,6772
51570,41.5,-95.45,Shelby,IA,1146
51571,41.11,-95.63,Silver City,IA,635
51572,41.98,-95.77,Soldier,IA,360
51573,40.98,-95.1,Stanton,IA,1075
51575,41.23,-95.6,Treynor,IA,1738
51576,41.38,-95.67,Underwood,IA,2058
51577,41.47,-95.22,Walnut,IA,1101
51578,41.72,-95.4,Westphalia,IA,116
51579,41.73,-95.7,Woodbine,IA,2437
51591,41.01,-95.22,Red Oak,IA,
51593,41.65,-95.32,Harlan,IA,
51601,40.75,-95.36,Shenandoah,IA,5681
51602,40.75,-95.36,Shenandoah,IA,
51603,40.75,-95.36,Shenandoah,IA,
51630,40.58,-95.22,Blanchard,IA,180
51631,40.59,-95.01,Braddyville,IA,297
51632,40.73,-95.03,Clarinda,IA,7024
51636,40.65,-95.23,Coin,IA,356
51637,40.62,-95.12,College Springs,IA,173
51638,40.83,-95.3,Essex,IA,1189
51639,40.71,-95.48,Farragut,IA,873
51640,40.6,-95.65,Hamburg,IA,1290
51645,40.87,-95.42,Imogene,IA,219
51646,40.73,-94.9,New Market,IA,730
51647,40.6,-95.29,Northboro,IA,173
51648,40.73,-95.81,Percival,IA,166
51649,40.87,-95.56,Randolph,IA,355
51650,40.68,-95.56,Riverton,IA,322
51651,40.66,-95.03,Shambaugh,IA,147
51652,40.74,-95.64,Sidney,IA,1629
51653,40.89,-95.67,Tabor,IA,1357
51654,40.81,-95.74,Thurman,IA,421
51656,40.74,-95.15,Yorktown,IA,60
52001,42.5,-90.69,Dubuque,IA,43572
52002,42.52,-90.77,Dubuque,IA,17177
52003,42.43,-90.67,Dubuque,IA,14060
52004,42.5,-90.69,Dubuque,IA,
52030,42.15,-90.59,Andrew,IA,380
52031,42.25,-90.42,Bellevue,IA,5143
52032,42.31,-90.83,Bernard,IA,1424
52033,42.29,-91.0,Cascade,IA,3478
52035,42.63,-91.2,Colesburg,IA,915
52036,42.47,-91.34,Delaware,IA,137
52037,41.99,-90.6,Delmar,IA,1216
52038,42.57,-91.54,Dundee,IA,478
52039,42.56,-90.77,Durango,IA,1195
52040,42.48,-91.11,Dyersville,IA,5911
52041,42.48,-91.26,Earlville,IA,1490
52042,42.64,-91.4,Edgewood,IA,1828
52043,42.85,-91.4,Elkader,IA,2047
52044,42.77,-91.32,Elkport,IA,158
52045,42.44,-90.93,Epworth,IA,2739
52046,42.44,-91.0,Farley,IA,2391
52047,42.95,-91.36,Farmersburg,IA,570
52048,42.74,-91.26,Garber,IA,327
52049,42.86,-91.23,Garnavillo,IA,1339
52050,42.58,-91.34,Greeley,IA,490
52052,42.78,-91.1,Guttenberg,IA,2955
52053,42.6,-90.99,Holy Cross,IA,1120
52054,42.29,-90.62,La Motte,IA,920
52056,42.6,-91.07,Luxemburg,IA,245
52057,42.48,-91.45,Manchester,IA,8064
52060,42.06,-90.66,Maquoketa,IA,8494
52064,42.04,-90.31,Miles,IA,752
52065,42.59,-91.11,New Vienna,IA,802
52066,42.68,-90.95,North Buena Vista,IA,86
52068,42.44,-90.85,Peosta,IA,4835
52069,42.04,-90.39,Preston,IA,1512
52070,42.06,-90.17,Sabula,IA,1006
